,semantic,correct_relationships,Success_Rate,model,CF,dataset
45,1.0,1.0,,forest0,focus,sanity-3-non-add
46,1.0,1.0,,forest0,focus,sanity-3-non-add
47,0.0,1.0,,forest0,focus,sanity-3-non-add
48,1.0,1.0,,forest0,focus,sanity-3-non-add
49,1.0,1.0,,forest0,focus,sanity-3-non-add
50,1.0,0.0,,forest0,focus,sanity-3-non-add
51,1.0,1.0,,forest0,focus,sanity-3-non-add
52,1.0,1.0,,forest0,focus,sanity-3-non-add
53,0.0,1.0,,forest0,focus,sanity-3-non-add
54,0.0,1.0,,forest0,focus,sanity-3-non-add
55,1.0,1.0,,forest0,focus,sanity-3-non-add
56,1.0,1.0,,forest0,focus,sanity-3-non-add
57,1.0,1.0,,forest0,focus,sanity-3-non-add
58,1.0,0.0,,forest0,focus,sanity-3-non-add
59,1.0,1.0,,forest0,focus,sanity-3-non-add
60,0.0,0.0,,forest0,focus,sanity-3-non-add
61,0.0,1.0,,forest0,focus,sanity-3-non-add
62,1.0,1.0,,forest0,focus,sanity-3-non-add
63,1.0,1.0,,forest0,focus,sanity-3-non-add
64,0.0,1.0,,forest0,focus,sanity-3-non-add
65,1.0,0.0,,forest0,focus,sanity-3-non-add
66,0.0,0.0,,forest0,focus,sanity-3-non-add
67,1.0,1.0,,forest0,focus,sanity-3-non-add
68,1.0,1.0,,forest0,focus,sanity-3-non-add
69,1.0,1.0,,forest0,focus,sanity-3-non-add
70,0.0,0.0,,forest0,focus,sanity-3-non-add
71,0.0,1.0,,forest0,focus,sanity-3-non-add
72,0.0,0.0,,forest0,focus,sanity-3-non-add
73,0.0,1.0,,forest0,focus,sanity-3-non-add
74,0.0,0.0,,forest0,focus,sanity-3-non-add
75,0.0,0.0,,forest0,focus,sanity-3-non-add
76,1.0,1.0,,forest0,focus,sanity-3-non-add
77,0.0,1.0,,forest0,focus,sanity-3-non-add
78,0.0,1.0,,forest0,focus,sanity-3-non-add
79,1.0,1.0,,forest0,focus,sanity-3-non-add
80,1.0,1.0,,forest0,focus,sanity-3-non-add
81,1.0,1.0,,forest0,focus,sanity-3-non-add
82,1.0,1.0,,forest0,focus,sanity-3-non-add
83,1.0,1.0,,forest0,focus,sanity-3-non-add
84,1.0,1.0,,forest0,focus,sanity-3-non-add
85,1.0,0.0,,forest0,focus,sanity-3-non-add
86,1.0,0.0,,forest0,focus,sanity-3-non-add
87,0.0,0.0,,forest0,focus,sanity-3-non-add
88,1.0,1.0,,forest0,focus,sanity-3-non-add
89,1.0,1.0,,forest0,focus,sanity-3-non-add
90,1.0,1.0,,forest0,focus,sanity-3-non-add
91,1.0,1.0,,forest0,focus,sanity-3-non-add
92,1.0,0.0,,forest0,focus,sanity-3-non-add
93,1.0,1.0,,forest0,focus,sanity-3-non-add
94,1.0,1.0,,forest0,focus,sanity-3-non-add
95,1.0,1.0,,forest0,focus,sanity-3-non-add
96,0.0,1.0,,forest0,focus,sanity-3-non-add
97,0.0,1.0,,forest0,focus,sanity-3-non-add
98,1.0,1.0,,forest0,focus,sanity-3-non-add
99,1.0,1.0,,forest0,focus,sanity-3-non-add
100,0.0,0.0,,forest0,focus,sanity-3-non-add
101,1.0,0.0,,forest0,focus,sanity-3-non-add
102,1.0,1.0,,forest0,focus,sanity-3-non-add
103,0.0,1.0,,forest0,focus,sanity-3-non-add
104,0.0,0.0,,forest0,focus,sanity-3-non-add
105,0.0,1.0,,forest0,focus,sanity-3-non-add
106,1.0,1.0,,forest0,focus,sanity-3-non-add
107,1.0,1.0,,forest0,focus,sanity-3-non-add
108,0.0,1.0,,forest0,focus,sanity-3-non-add
109,0.0,1.0,,forest0,focus,sanity-3-non-add
110,1.0,1.0,,forest0,focus,sanity-3-non-add
111,0.0,1.0,,forest0,focus,sanity-3-non-add
112,1.0,1.0,,forest0,focus,sanity-3-non-add
113,1.0,0.0,,forest0,focus,sanity-3-non-add
114,1.0,1.0,,forest0,focus,sanity-3-non-add
115,1.0,1.0,,forest0,focus,sanity-3-non-add
116,0.0,0.0,,forest0,focus,sanity-3-non-add
117,1.0,1.0,,forest0,focus,sanity-3-non-add
118,0.0,1.0,,forest0,focus,sanity-3-non-add
119,1.0,1.0,,forest0,focus,sanity-3-non-add
120,0.0,0.0,,forest0,focus,sanity-3-non-add
121,1.0,0.0,,forest0,focus,sanity-3-non-add
122,1.0,1.0,,forest0,focus,sanity-3-non-add
123,1.0,1.0,,forest0,focus,sanity-3-non-add
124,1.0,1.0,,forest0,focus,sanity-3-non-add
125,1.0,1.0,,forest0,focus,sanity-3-non-add
126,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
127,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
128,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
129,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
130,1.0,1.0,,forest0,focus,sanity-3-non-add
131,1.0,1.0,,forest0,focus,sanity-3-non-add
132,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
133,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
134,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
135,1.0,0.3333333333333333,,forest0,focus,sanity-3-non-add
136,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
137,1.0,1.0,,forest0,focus,sanity-3-non-add
138,1.0,1.0,,forest0,focus,sanity-3-non-add
139,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
140,1.0,1.0,,forest0,focus,sanity-3-non-add
141,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
142,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
143,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
144,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
145,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
146,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
147,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
148,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
149,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
150,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
151,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
152,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
153,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
154,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
155,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
156,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
157,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
158,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
159,1.0,1.0,,forest0,focus,sanity-3-non-add
160,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
161,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
162,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
163,1.0,1.0,,forest0,focus,sanity-3-non-add
164,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
165,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
166,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
167,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
168,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
169,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
170,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
171,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
172,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
173,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
174,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
175,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
176,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
177,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
178,1.0,1.0,,forest0,focus,sanity-3-non-add
179,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
180,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
181,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
182,1.0,1.0,,forest0,focus,sanity-3-non-add
183,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
184,1.0,1.0,,forest0,focus,sanity-3-non-add
185,1.0,1.0,,forest0,focus,sanity-3-non-add
186,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
187,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
188,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
189,1.0,1.0,,forest0,focus,sanity-3-non-add
190,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
191,1.0,1.0,,forest0,focus,sanity-3-non-add
192,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
193,0.6666666666666666,0.3333333333333333,,forest0,focus,sanity-3-non-add
194,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
195,1.0,1.0,,forest0,focus,sanity-3-non-add
196,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
197,1.0,1.0,,forest0,focus,sanity-3-non-add
198,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
199,1.0,1.0,,forest0,focus,sanity-3-non-add
200,1.0,1.0,,forest0,focus,sanity-3-non-add
201,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
202,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
203,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
204,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
205,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
206,0.3333333333333333,0.6666666666666666,,forest0,focus,sanity-3-non-add
207,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
208,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
209,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
210,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
211,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
212,1.0,1.0,,forest0,focus,sanity-3-non-add
213,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
214,1.0,0.3333333333333333,,forest0,focus,sanity-3-non-add
215,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
216,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
217,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
218,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
219,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
220,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
221,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
222,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
223,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
224,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
225,1.0,1.0,,forest0,focus,sanity-3-non-add
226,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
227,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
228,1.0,1.0,,forest0,focus,sanity-3-non-add
229,1.0,1.0,,forest0,focus,sanity-3-non-add
230,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
231,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
232,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
233,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
234,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
235,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
236,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
237,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
238,1.0,1.0,,forest0,focus,sanity-3-non-add
239,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
240,1.0,1.0,,forest0,focus,sanity-3-non-add
241,1.0,1.0,,forest0,focus,sanity-3-non-add
242,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
243,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-add
244,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
245,1.0,1.0,,forest0,focus,sanity-3-non-add
246,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-add
247,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
248,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
249,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-add
