,semantic,correct_relationships,model,CF,dataset
0,0.0,0.0,MLP,wachter,credit
1,0.0,0.0,MLP,wachter,credit
2,0.0,0.0,MLP,wachter,credit
3,0.0,0.0,MLP,wachter,credit
4,0.0,0.0,MLP,wachter,credit
5,0.0,0.0,MLP,wachter,credit
6,0.0,0.0,MLP,wachter,credit
7,0.0,0.0,MLP,wachter,credit
8,0.0,0.0,MLP,wachter,credit
9,0.0,0.0,MLP,wachter,credit
10,0.0,0.0,MLP,wachter,credit
11,0.0,0.0,MLP,wachter,credit
12,0.0,0.0,MLP,wachter,credit
13,0.0,0.0,MLP,wachter,credit
14,0.0,0.0,MLP,wachter,credit
15,0.0,0.0,MLP,wachter,credit
16,0.0,0.0,MLP,wachter,credit
17,0.0,0.0,MLP,wachter,credit
18,0.0,0.0,MLP,wachter,credit
19,0.0,0.0,MLP,wachter,credit
20,0.0,0.0,MLP,wachter,credit
21,0.0,0.0,MLP,wachter,credit
22,0.0,0.0,MLP,wachter,credit
23,0.0,0.0,MLP,wachter,credit
24,0.0,0.0,MLP,wachter,credit
25,0.0,0.0,MLP,wachter,credit
26,0.0,0.0,MLP,wachter,credit
27,0.0,0.0,MLP,wachter,credit
28,0.0,0.0,MLP,wachter,credit
29,0.0,0.0,MLP,wachter,credit
30,0.0,0.2857142857142857,MLP,wachter,credit
31,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
32,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
33,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
34,0.2857142857142857,0.42857142857142855,MLP,wachter,credit
35,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
36,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
37,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
38,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
39,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
40,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
41,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
42,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
43,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
44,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
45,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
46,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
47,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
48,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
49,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
50,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
51,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
52,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
53,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
54,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
55,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
56,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
57,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
58,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
59,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
60,0.2857142857142857,0.2857142857142857,MLP,wachter,credit
