,Unnamed: 0,semantic,correct_relationships,Success_Rate,model,CF,dataset
147,147,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
148,148,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
149,149,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
150,150,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
151,151,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
152,152,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
153,153,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
154,154,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
155,155,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
156,156,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
157,157,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
158,158,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
159,159,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
160,160,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
161,161,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
162,162,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
163,163,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
164,164,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
165,165,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
166,166,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
167,167,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
168,168,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
169,169,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
170,170,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
171,171,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
172,172,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
173,173,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
174,174,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
175,175,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
176,176,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
177,177,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
178,178,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
179,179,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
180,180,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
181,181,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
182,182,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
183,183,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
184,184,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
185,185,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
186,186,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
187,187,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
188,188,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
189,189,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
190,190,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
191,191,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
192,192,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
193,193,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
194,194,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
195,195,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
196,196,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
197,197,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
198,198,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
199,199,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
200,200,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
201,201,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
202,202,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
203,203,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
204,204,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
205,205,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
206,206,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
207,207,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
208,208,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
209,209,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
210,210,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
211,211,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
212,212,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
213,213,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
214,214,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
215,215,0.2857142857142857,0.2857142857142857,,MLP0,wachter,credit
0,0,1.0,1.0,1.0,forest0,FeatureTweak,economic
1,1,1.0,1.0,,forest0,FeatureTweak,economic
2,2,1.0,1.0,,forest0,FeatureTweak,economic
3,3,1.0,1.0,,forest0,FeatureTweak,economic
4,4,1.0,1.0,,forest0,FeatureTweak,economic
5,5,1.0,1.0,,forest0,FeatureTweak,economic
6,6,1.0,1.0,,forest0,FeatureTweak,economic
7,7,1.0,1.0,,forest0,FeatureTweak,economic
8,8,1.0,1.0,,forest0,FeatureTweak,economic
9,9,1.0,1.0,,forest0,FeatureTweak,economic
10,10,1.0,1.0,,forest0,FeatureTweak,economic
11,11,1.0,1.0,,forest0,FeatureTweak,economic
12,12,1.0,1.0,,forest0,FeatureTweak,economic
13,13,1.0,1.0,,forest0,FeatureTweak,economic
14,14,1.0,1.0,,forest0,FeatureTweak,economic
15,15,1.0,1.0,,forest0,FeatureTweak,economic
16,16,1.0,1.0,,forest0,FeatureTweak,economic
17,17,1.0,1.0,,forest0,FeatureTweak,economic
18,18,1.0,1.0,,forest0,FeatureTweak,economic
19,19,1.0,1.0,,forest0,FeatureTweak,economic
20,20,1.0,1.0,,forest0,FeatureTweak,economic
21,21,1.0,1.0,,forest0,FeatureTweak,economic
22,22,1.0,1.0,,forest0,FeatureTweak,economic
23,23,1.0,1.0,,forest0,FeatureTweak,economic
24,24,1.0,1.0,,forest0,FeatureTweak,economic
25,25,1.0,1.0,,forest0,FeatureTweak,economic
26,26,1.0,1.0,,forest0,FeatureTweak,economic
27,27,1.0,1.0,,forest0,FeatureTweak,economic
28,28,1.0,1.0,,forest0,FeatureTweak,economic
29,29,1.0,1.0,,forest0,FeatureTweak,economic
30,30,1.0,1.0,,forest0,FeatureTweak,economic
31,31,1.0,1.0,,forest0,FeatureTweak,economic
32,32,1.0,1.0,,forest0,FeatureTweak,economic
33,33,1.0,1.0,,forest0,FeatureTweak,economic
34,34,1.0,1.0,,forest0,FeatureTweak,economic
35,35,1.0,1.0,,forest0,FeatureTweak,economic
36,36,1.0,1.0,,forest0,FeatureTweak,economic
37,37,1.0,1.0,,forest0,FeatureTweak,economic
38,38,1.0,1.0,,forest0,FeatureTweak,economic
39,39,1.0,1.0,,forest0,FeatureTweak,economic
40,40,1.0,1.0,,forest0,FeatureTweak,economic
41,41,1.0,1.0,,forest0,FeatureTweak,economic
42,42,1.0,1.0,,forest0,FeatureTweak,economic
43,43,1.0,1.0,,forest0,FeatureTweak,economic
44,44,1.0,1.0,,forest0,FeatureTweak,economic
45,45,1.0,1.0,,forest0,FeatureTweak,economic
46,46,1.0,1.0,,forest0,FeatureTweak,economic
47,47,1.0,1.0,,forest0,FeatureTweak,economic
48,48,1.0,1.0,,forest0,FeatureTweak,economic
49,49,1.0,1.0,,forest0,FeatureTweak,economic
50,50,1.0,1.0,,forest0,FeatureTweak,economic
51,51,1.0,1.0,,forest0,FeatureTweak,economic
52,52,1.0,1.0,,forest0,FeatureTweak,economic
53,53,1.0,1.0,,forest0,FeatureTweak,economic
54,54,1.0,1.0,,forest0,FeatureTweak,economic
55,55,1.0,1.0,,forest0,FeatureTweak,economic
56,56,1.0,1.0,,forest0,FeatureTweak,economic
57,57,1.0,1.0,,forest0,FeatureTweak,economic
58,58,1.0,1.0,,forest0,FeatureTweak,economic
59,59,1.0,1.0,,forest0,FeatureTweak,economic
60,60,1.0,1.0,,forest0,FeatureTweak,economic
61,61,1.0,1.0,,forest0,FeatureTweak,economic
62,62,1.0,1.0,,forest0,FeatureTweak,economic
63,63,1.0,1.0,,forest0,FeatureTweak,economic
64,64,1.0,1.0,,forest0,FeatureTweak,economic
65,65,1.0,1.0,,forest0,FeatureTweak,economic
66,66,1.0,1.0,,forest0,FeatureTweak,economic
67,67,1.0,1.0,,forest0,FeatureTweak,economic
68,68,1.0,1.0,,forest0,FeatureTweak,economic
69,69,1.0,1.0,,forest0,FeatureTweak,economic
70,70,1.0,1.0,,forest0,FeatureTweak,economic
71,71,1.0,1.0,,forest0,FeatureTweak,economic
72,72,1.0,1.0,,forest0,FeatureTweak,economic
73,73,1.0,1.0,,forest0,FeatureTweak,economic
74,74,1.0,1.0,,forest0,FeatureTweak,economic
75,75,1.0,1.0,,forest0,FeatureTweak,economic
76,76,1.0,1.0,,forest0,FeatureTweak,economic
77,77,1.0,1.0,,forest0,FeatureTweak,economic
78,78,1.0,0.4545454545454545,,forest0,FeatureTweak,economic
79,79,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
80,80,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
81,81,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
82,82,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
83,83,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
84,84,0.3636363636363637,0.3636363636363637,,forest0,FeatureTweak,economic
85,85,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
86,86,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
87,87,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
88,88,0.2727272727272727,0.4545454545454545,,forest0,FeatureTweak,economic
89,89,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
90,90,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
91,91,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
92,92,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
93,93,0.4545454545454545,0.2727272727272727,,forest0,FeatureTweak,economic
94,94,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
95,95,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
96,96,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
97,97,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
98,98,0.3636363636363637,0.3636363636363637,,forest0,FeatureTweak,economic
99,99,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
100,100,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
101,101,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
102,102,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
103,103,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
104,104,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
105,105,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
106,106,0.3636363636363637,0.2727272727272727,,forest0,FeatureTweak,economic
107,107,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
108,108,0.4545454545454545,0.2727272727272727,,forest0,FeatureTweak,economic
109,109,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
110,110,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
111,111,0.3636363636363637,0.3636363636363637,,forest0,FeatureTweak,economic
112,112,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
113,113,0.2727272727272727,0.3636363636363637,,forest0,FeatureTweak,economic
114,114,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
115,115,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
116,116,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
117,117,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
118,118,0.3636363636363637,0.3636363636363637,,forest0,FeatureTweak,economic
119,119,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
120,120,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
121,121,0.3636363636363637,0.2727272727272727,,forest0,FeatureTweak,economic
122,122,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
123,123,0.3636363636363637,0.2727272727272727,,forest0,FeatureTweak,economic
124,124,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
125,125,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
126,126,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
127,127,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
128,128,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
129,129,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
130,130,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
131,131,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
132,132,0.3636363636363637,0.3636363636363637,,forest0,FeatureTweak,economic
133,133,0.3636363636363637,0.3636363636363637,,forest0,FeatureTweak,economic
134,134,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
135,135,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
136,136,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
137,137,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
138,138,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
139,139,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
140,140,0.2727272727272727,0.3636363636363637,,forest0,FeatureTweak,economic
141,141,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
142,142,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
143,143,0.3636363636363637,0.3636363636363637,,forest0,FeatureTweak,economic
144,144,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
145,145,0.4545454545454545,0.4545454545454545,,forest0,FeatureTweak,economic
146,146,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
147,147,0.4545454545454545,0.3636363636363637,,forest0,FeatureTweak,economic
148,148,0.3636363636363637,0.4545454545454545,,forest0,FeatureTweak,economic
149,149,0.3636363636363637,0.3636363636363637,,forest0,FeatureTweak,economic
150,150,0.3636363636363637,0.2727272727272727,,forest0,FeatureTweak,economic
151,151,0.3636363636363637,0.3636363636363637,,forest0,FeatureTweak,economic
152,152,0.3636363636363637,0.3636363636363637,,forest0,FeatureTweak,economic
153,153,0.3636363636363637,0.3636363636363637,,forest0,FeatureTweak,economic
154,154,0.4545454545454545,0.2727272727272727,,forest0,FeatureTweak,economic
155,155,0.2727272727272727,0.4545454545454545,,forest0,FeatureTweak,economic
156,156,0.4545454545454545,0.2727272727272727,,forest0,FeatureTweak,economic
0,0,1.0,1.0,1.0,forest0,focus,economic
1,1,1.0,1.0,,forest0,focus,economic
2,2,1.0,1.0,,forest0,focus,economic
3,3,1.0,1.0,,forest0,focus,economic
4,4,1.0,1.0,,forest0,focus,economic
5,5,1.0,1.0,,forest0,focus,economic
6,6,1.0,1.0,,forest0,focus,economic
7,7,1.0,1.0,,forest0,focus,economic
8,8,1.0,1.0,,forest0,focus,economic
9,9,1.0,1.0,,forest0,focus,economic
10,10,1.0,1.0,,forest0,focus,economic
11,11,1.0,1.0,,forest0,focus,economic
12,12,1.0,1.0,,forest0,focus,economic
13,13,1.0,1.0,,forest0,focus,economic
14,14,1.0,1.0,,forest0,focus,economic
15,15,1.0,1.0,,forest0,focus,economic
16,16,1.0,1.0,,forest0,focus,economic
17,17,1.0,1.0,,forest0,focus,economic
18,18,1.0,1.0,,forest0,focus,economic
19,19,1.0,1.0,,forest0,focus,economic
20,20,1.0,1.0,,forest0,focus,economic
21,21,1.0,1.0,,forest0,focus,economic
22,22,1.0,1.0,,forest0,focus,economic
23,23,1.0,1.0,,forest0,focus,economic
24,24,1.0,1.0,,forest0,focus,economic
25,25,1.0,1.0,,forest0,focus,economic
26,26,1.0,1.0,,forest0,focus,economic
27,27,1.0,1.0,,forest0,focus,economic
28,28,1.0,1.0,,forest0,focus,economic
29,29,1.0,1.0,,forest0,focus,economic
30,30,1.0,1.0,,forest0,focus,economic
31,31,1.0,1.0,,forest0,focus,economic
32,32,1.0,1.0,,forest0,focus,economic
33,33,1.0,1.0,,forest0,focus,economic
34,34,1.0,1.0,,forest0,focus,economic
35,35,1.0,1.0,,forest0,focus,economic
36,36,1.0,1.0,,forest0,focus,economic
37,37,1.0,1.0,,forest0,focus,economic
38,38,1.0,1.0,,forest0,focus,economic
39,39,1.0,1.0,,forest0,focus,economic
40,40,1.0,1.0,,forest0,focus,economic
41,41,1.0,1.0,,forest0,focus,economic
42,42,1.0,1.0,,forest0,focus,economic
43,43,1.0,1.0,,forest0,focus,economic
44,44,1.0,1.0,,forest0,focus,economic
45,45,1.0,1.0,,forest0,focus,economic
46,46,1.0,1.0,,forest0,focus,economic
47,47,1.0,1.0,,forest0,focus,economic
48,48,1.0,1.0,,forest0,focus,economic
49,49,1.0,1.0,,forest0,focus,economic
50,50,1.0,1.0,,forest0,focus,economic
51,51,1.0,1.0,,forest0,focus,economic
52,52,1.0,1.0,,forest0,focus,economic
53,53,1.0,1.0,,forest0,focus,economic
54,54,1.0,1.0,,forest0,focus,economic
55,55,1.0,1.0,,forest0,focus,economic
56,56,1.0,1.0,,forest0,focus,economic
57,57,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
58,58,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
59,59,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
60,60,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
61,61,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
62,62,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
63,63,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
64,64,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
65,65,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
66,66,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
67,67,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
68,68,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
69,69,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
70,70,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
71,71,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
72,72,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
73,73,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
74,74,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
75,75,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
76,76,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
77,77,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
78,78,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
79,79,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
80,80,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
81,81,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
82,82,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
83,83,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
84,84,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
85,85,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
86,86,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
87,87,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
88,88,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
89,89,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
90,90,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
91,91,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
92,92,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
93,93,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
94,94,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
95,95,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
96,96,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
97,97,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
98,98,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
99,99,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
100,100,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
101,101,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
102,102,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
103,103,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
104,104,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
105,105,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
106,106,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
107,107,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
108,108,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
109,109,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
110,110,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
111,111,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
112,112,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
113,113,0.18181818181818185,0.18181818181818185,,forest0,focus,economic
0,0,0.0,0.0,1.0,linear0,cchvae,economic
1,1,0.0,0.0,,linear0,cchvae,economic
2,2,0.0,0.0,,linear0,cchvae,economic
3,3,0.0,0.0,,linear0,cchvae,economic
4,4,0.0,0.0,,linear0,cchvae,economic
5,5,0.0,0.0,,linear0,cchvae,economic
6,6,0.0,0.0,,linear0,cchvae,economic
7,7,0.0,0.0,,linear0,cchvae,economic
8,8,0.0,0.0,,linear0,cchvae,economic
9,9,0.0,0.0,,linear0,cchvae,economic
10,10,0.0,0.0,,linear0,cchvae,economic
11,11,0.0,0.0,,linear0,cchvae,economic
12,12,0.0,0.0,,linear0,cchvae,economic
13,13,0.0,0.0,,linear0,cchvae,economic
14,14,0.0,0.0,,linear0,cchvae,economic
15,15,0.0,0.0,,linear0,cchvae,economic
16,16,0.0,0.0,,linear0,cchvae,economic
17,17,0.0,0.0,,linear0,cchvae,economic
18,18,0.0,0.0,,linear0,cchvae,economic
19,19,0.0,0.0,,linear0,cchvae,economic
20,20,0.0,0.0,,linear0,cchvae,economic
21,21,0.0,0.0,,linear0,cchvae,economic
22,22,0.0,0.0,,linear0,cchvae,economic
23,23,0.0,0.0,,linear0,cchvae,economic
24,24,0.0,0.0,,linear0,cchvae,economic
25,25,0.0,0.0,,linear0,cchvae,economic
26,26,0.0,0.0,,linear0,cchvae,economic
27,27,0.0,0.0,,linear0,cchvae,economic
28,28,0.0,0.0,,linear0,cchvae,economic
29,29,0.0,0.0,,linear0,cchvae,economic
30,30,0.0,0.0,,linear0,cchvae,economic
31,31,0.0,0.0,,linear0,cchvae,economic
32,32,0.0,0.0,,linear0,cchvae,economic
33,33,0.0,0.0,,linear0,cchvae,economic
34,34,0.0,0.0,,linear0,cchvae,economic
35,35,0.0,0.0,,linear0,cchvae,economic
36,36,0.0,0.0,,linear0,cchvae,economic
37,37,0.0,0.0,,linear0,cchvae,economic
38,38,0.0,0.0,,linear0,cchvae,economic
39,39,0.0,0.0,,linear0,cchvae,economic
40,40,0.0,0.0,,linear0,cchvae,economic
41,41,0.0,0.0,,linear0,cchvae,economic
42,42,0.0,0.0,,linear0,cchvae,economic
43,43,0.0,0.0,,linear0,cchvae,economic
44,44,0.0,0.0,,linear0,cchvae,economic
45,45,0.0,0.0,,linear0,cchvae,economic
46,46,0.0,0.0,,linear0,cchvae,economic
47,47,0.0,0.0,,linear0,cchvae,economic
48,48,0.0,0.0,,linear0,cchvae,economic
49,49,0.0,0.0,,linear0,cchvae,economic
50,50,0.0,0.0,,linear0,cchvae,economic
51,51,0.0,0.0,,linear0,cchvae,economic
52,52,0.0,0.0,,linear0,cchvae,economic
53,53,0.0,0.0,,linear0,cchvae,economic
54,54,0.0,0.0,,linear0,cchvae,economic
55,55,0.0,0.0,,linear0,cchvae,economic
56,56,0.0,0.0,,linear0,cchvae,economic
57,57,0.0,0.0,,linear0,cchvae,economic
58,58,0.0,0.0,,linear0,cchvae,economic
59,59,0.0,0.0,,linear0,cchvae,economic
60,60,0.0,0.0,,linear0,cchvae,economic
61,61,0.0,0.0,,linear0,cchvae,economic
62,62,0.0,0.0,,linear0,cchvae,economic
63,63,0.0,0.0,,linear0,cchvae,economic
64,64,0.0,0.0,,linear0,cchvae,economic
65,65,0.0,0.0,,linear0,cchvae,economic
66,66,0.0,0.0,,linear0,cchvae,economic
67,67,0.0,0.0,,linear0,cchvae,economic
68,68,0.0,0.0,,linear0,cchvae,economic
69,69,0.0,0.0,,linear0,cchvae,economic
70,70,0.0,0.0,,linear0,cchvae,economic
71,71,0.0,0.0,,linear0,cchvae,economic
72,72,0.0,0.0,,linear0,cchvae,economic
73,73,0.0,0.0,,linear0,cchvae,economic
74,74,0.0,0.0,,linear0,cchvae,economic
75,75,0.0,0.2727272727272727,,linear0,cchvae,economic
76,76,0.2727272727272727,0.18181818181818185,,linear0,cchvae,economic
77,77,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
78,78,0.2727272727272727,0.2727272727272727,,linear0,cchvae,economic
79,79,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
80,80,0.18181818181818185,0.2727272727272727,,linear0,cchvae,economic
81,81,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
82,82,0.2727272727272727,0.18181818181818185,,linear0,cchvae,economic
83,83,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
84,84,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
85,85,0.2727272727272727,0.18181818181818185,,linear0,cchvae,economic
86,86,0.18181818181818185,0.2727272727272727,,linear0,cchvae,economic
87,87,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
88,88,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
89,89,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
90,90,0.2727272727272727,0.18181818181818185,,linear0,cchvae,economic
91,91,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
92,92,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
93,93,0.18181818181818185,0.2727272727272727,,linear0,cchvae,economic
94,94,0.18181818181818185,0.2727272727272727,,linear0,cchvae,economic
95,95,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
96,96,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
97,97,0.2727272727272727,0.18181818181818185,,linear0,cchvae,economic
98,98,0.18181818181818185,0.2727272727272727,,linear0,cchvae,economic
99,99,0.18181818181818185,0.2727272727272727,,linear0,cchvae,economic
100,100,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
101,101,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
102,102,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
103,103,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
104,104,0.2727272727272727,0.18181818181818185,,linear0,cchvae,economic
105,105,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
106,106,0.18181818181818185,0.2727272727272727,,linear0,cchvae,economic
107,107,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
108,108,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
109,109,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
110,110,0.2727272727272727,0.18181818181818185,,linear0,cchvae,economic
111,111,0.18181818181818185,0.18181818181818185,,linear0,cchvae,economic
