,semantic,correct_relationships,Success_Rate,model,CF,dataset
0,0.0,0.0,1.0,MLP0,cchvae,economic
1,0.0,0.0,,MLP0,cchvae,economic
2,0.0,0.0,,MLP0,cchvae,economic
3,0.0,0.0,,MLP0,cchvae,economic
4,0.0,0.0,,MLP0,cchvae,economic
5,0.0,0.0,,MLP0,cchvae,economic
6,0.0,0.0,,MLP0,cchvae,economic
7,0.0,0.0,,MLP0,cchvae,economic
8,0.0,0.0,,MLP0,cchvae,economic
9,0.0,0.0,,MLP0,cchvae,economic
10,0.0,0.0,,MLP0,cchvae,economic
11,0.0,0.0,,MLP0,cchvae,economic
12,0.0,0.0,,MLP0,cchvae,economic
13,0.0,0.0,,MLP0,cchvae,economic
14,0.0,0.0,,MLP0,cchvae,economic
15,0.0,0.0,,MLP0,cchvae,economic
16,0.0,0.0,,MLP0,cchvae,economic
17,0.0,0.0,,MLP0,cchvae,economic
18,0.0,0.0,,MLP0,cchvae,economic
19,0.0,0.0,,MLP0,cchvae,economic
20,0.0,0.0,,MLP0,cchvae,economic
21,0.0,0.0,,MLP0,cchvae,economic
22,0.0,0.0,,MLP0,cchvae,economic
23,0.0,0.0,,MLP0,cchvae,economic
24,0.0,0.0,,MLP0,cchvae,economic
25,0.0,0.0,,MLP0,cchvae,economic
26,0.0,0.0,,MLP0,cchvae,economic
27,0.0,0.0,,MLP0,cchvae,economic
28,0.0,0.0,,MLP0,cchvae,economic
29,0.0,0.0,,MLP0,cchvae,economic
30,0.0,0.0,,MLP0,cchvae,economic
31,0.0,0.0,,MLP0,cchvae,economic
32,0.0,0.0,,MLP0,cchvae,economic
33,0.0,0.0,,MLP0,cchvae,economic
34,0.0,0.0,,MLP0,cchvae,economic
35,0.0,0.0,,MLP0,cchvae,economic
36,0.0,0.0,,MLP0,cchvae,economic
37,0.0,0.0,,MLP0,cchvae,economic
38,0.0,0.0,,MLP0,cchvae,economic
39,0.0,0.0,,MLP0,cchvae,economic
40,0.0,0.0,,MLP0,cchvae,economic
41,0.0,0.0,,MLP0,cchvae,economic
42,0.0,0.0,,MLP0,cchvae,economic
43,0.0,0.0,,MLP0,cchvae,economic
44,0.0,0.0,,MLP0,cchvae,economic
45,0.0,0.0,,MLP0,cchvae,economic
46,0.0,0.0,,MLP0,cchvae,economic
47,0.0,0.0,,MLP0,cchvae,economic
48,0.0,0.0,,MLP0,cchvae,economic
49,0.0,0.0,,MLP0,cchvae,economic
50,0.0,0.0,,MLP0,cchvae,economic
51,0.0,0.0,,MLP0,cchvae,economic
52,0.0,0.0,,MLP0,cchvae,economic
53,0.0,0.0,,MLP0,cchvae,economic
54,0.0,0.0,,MLP0,cchvae,economic
55,0.0,0.0,,MLP0,cchvae,economic
56,0.0,0.0,,MLP0,cchvae,economic
57,0.0,0.0,,MLP0,cchvae,economic
58,0.0,0.0,,MLP0,cchvae,economic
59,0.0,0.0,,MLP0,cchvae,economic
60,0.0,0.0,,MLP0,cchvae,economic
61,0.0,0.0,,MLP0,cchvae,economic
62,0.0,0.0,,MLP0,cchvae,economic
