,semantic,correct_relationships,Success_Rate,model,CF,dataset
85,0.0,0.0,,linear0,Cruds,credit
86,0.0,0.0,,linear0,Cruds,credit
87,0.0,0.0,,linear0,Cruds,credit
88,0.0,0.0,,linear0,Cruds,credit
89,0.0,0.0,,linear0,Cruds,credit
90,0.0,0.0,,linear0,Cruds,credit
91,0.0,0.0,,linear0,Cruds,credit
92,0.0,0.0,,linear0,Cruds,credit
93,0.0,0.0,,linear0,Cruds,credit
94,0.0,0.0,,linear0,Cruds,credit
95,0.0,0.0,,linear0,Cruds,credit
96,0.0,0.0,,linear0,Cruds,credit
97,0.0,0.0,,linear0,Cruds,credit
98,0.0,0.0,,linear0,Cruds,credit
99,0.0,0.0,,linear0,Cruds,credit
100,0.0,0.0,,linear0,Cruds,credit
101,0.0,0.0,,linear0,Cruds,credit
102,0.0,0.0,,linear0,Cruds,credit
103,0.0,0.0,,linear0,Cruds,credit
104,0.0,0.0,,linear0,Cruds,credit
105,0.0,0.0,,linear0,Cruds,credit
106,0.0,0.0,,linear0,Cruds,credit
107,0.0,0.0,,linear0,Cruds,credit
108,0.0,0.0,,linear0,Cruds,credit
109,0.0,0.0,,linear0,Cruds,credit
110,0.0,0.0,,linear0,Cruds,credit
111,0.0,0.0,,linear0,Cruds,credit
112,0.0,0.0,,linear0,Cruds,credit
113,0.0,0.0,,linear0,Cruds,credit
114,0.0,0.0,,linear0,Cruds,credit
115,0.0,0.0,,linear0,Cruds,credit
116,0.0,0.0,,linear0,Cruds,credit
117,0.0,0.0,,linear0,Cruds,credit
118,0.0,0.0,,linear0,Cruds,credit
119,0.0,0.0,,linear0,Cruds,credit
120,0.0,0.0,,linear0,Cruds,credit
121,0.0,0.0,,linear0,Cruds,credit
122,0.0,0.0,,linear0,Cruds,credit
123,0.0,0.0,,linear0,Cruds,credit
124,0.0,0.0,,linear0,Cruds,credit
125,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
126,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
127,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
128,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
129,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
130,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
131,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
132,0.42857142857142855,0.2857142857142857,,linear0,Cruds,credit
133,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
134,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
135,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
136,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
137,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
138,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
139,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
140,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
141,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
142,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
143,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
144,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
145,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
146,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
147,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
148,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
149,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
150,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
151,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
152,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
153,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
154,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
155,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
156,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
157,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
158,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
159,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
160,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
161,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
162,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
163,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
164,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
165,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
166,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
167,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
168,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
169,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
170,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
171,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
172,0.42857142857142855,0.2857142857142857,,linear0,Cruds,credit
173,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
174,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
175,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
176,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
177,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
178,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
179,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
180,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
181,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
182,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
183,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
184,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
185,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
186,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
187,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
188,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
189,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
190,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
191,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
192,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
193,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
194,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
195,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
196,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
197,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
198,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
199,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
200,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
201,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
202,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
203,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
204,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
205,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
206,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
207,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
208,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
209,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
210,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
211,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
212,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
213,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
214,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
215,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
216,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
217,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
218,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
219,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
220,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
221,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
222,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
223,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
224,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
225,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
226,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
227,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
228,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
229,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
230,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
231,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
232,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
233,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
234,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
235,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
236,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
237,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
238,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
239,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
240,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
241,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
242,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
243,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
244,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
245,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
246,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
247,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
248,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
249,0.2857142857142857,0.2857142857142857,,linear0,Cruds,credit
