,semantic,correct_relationships,model,CF,dataset
0,0.0,0.0,MLP2,wachter,sanity-3-non-lin
1,0.0,0.0,MLP2,wachter,sanity-3-non-lin
2,0.0,0.0,MLP2,wachter,sanity-3-non-lin
3,0.0,0.0,MLP2,wachter,sanity-3-non-lin
4,0.0,0.0,MLP2,wachter,sanity-3-non-lin
5,0.0,0.0,MLP2,wachter,sanity-3-non-lin
6,0.0,0.0,MLP2,wachter,sanity-3-non-lin
7,0.0,0.0,MLP2,wachter,sanity-3-non-lin
8,0.0,0.0,MLP2,wachter,sanity-3-non-lin
9,0.0,0.0,MLP2,wachter,sanity-3-non-lin
10,0.0,0.0,MLP2,wachter,sanity-3-non-lin
11,0.0,0.0,MLP2,wachter,sanity-3-non-lin
12,0.0,0.0,MLP2,wachter,sanity-3-non-lin
13,0.0,0.0,MLP2,wachter,sanity-3-non-lin
14,0.0,0.0,MLP2,wachter,sanity-3-non-lin
15,0.0,0.0,MLP2,wachter,sanity-3-non-lin
16,0.0,0.0,MLP2,wachter,sanity-3-non-lin
17,0.0,0.0,MLP2,wachter,sanity-3-non-lin
18,0.0,0.0,MLP2,wachter,sanity-3-non-lin
19,0.0,0.0,MLP2,wachter,sanity-3-non-lin
20,0.0,0.0,MLP2,wachter,sanity-3-non-lin
21,0.0,0.0,MLP2,wachter,sanity-3-non-lin
22,0.0,0.0,MLP2,wachter,sanity-3-non-lin
23,0.0,0.0,MLP2,wachter,sanity-3-non-lin
24,0.0,0.0,MLP2,wachter,sanity-3-non-lin
25,0.0,0.0,MLP2,wachter,sanity-3-non-lin
26,0.0,0.0,MLP2,wachter,sanity-3-non-lin
27,0.0,0.0,MLP2,wachter,sanity-3-non-lin
28,0.0,0.0,MLP2,wachter,sanity-3-non-lin
29,0.0,0.0,MLP2,wachter,sanity-3-non-lin
30,0.0,0.0,MLP2,wachter,sanity-3-non-lin
31,0.0,0.0,MLP2,wachter,sanity-3-non-lin
32,0.0,0.0,MLP2,wachter,sanity-3-non-lin
33,0.0,0.0,MLP2,wachter,sanity-3-non-lin
34,0.0,0.0,MLP2,wachter,sanity-3-non-lin
35,0.0,0.0,MLP2,wachter,sanity-3-non-lin
36,0.0,0.0,MLP2,wachter,sanity-3-non-lin
37,0.0,0.0,MLP2,wachter,sanity-3-non-lin
38,0.0,0.0,MLP2,wachter,sanity-3-non-lin
39,0.0,0.0,MLP2,wachter,sanity-3-non-lin
40,0.0,0.0,MLP2,wachter,sanity-3-non-lin
41,0.0,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
42,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
43,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
44,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
45,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
46,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
47,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
48,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
49,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
50,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
51,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
52,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
53,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
54,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
55,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
56,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
57,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
58,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
59,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
60,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
61,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
62,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
63,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
64,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
65,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
66,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
67,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
68,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
69,0.3333333333333333,0.3333333333333333,MLP2,wachter,sanity-3-non-lin
