,semantic,correct_relationships,Success_Rate,model,CF,dataset
91,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
92,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
93,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
94,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
95,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
96,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
97,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
98,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
99,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
100,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
101,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
102,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
103,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
104,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
105,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
106,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
107,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
108,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
109,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
110,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
111,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
112,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
113,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
114,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
115,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
116,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
117,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
118,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
119,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
120,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
121,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
122,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
123,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
124,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
125,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
126,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
127,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
128,1.0,1.0,,MLP0,cchvae,sanity-3-non-lin
