,semantic,correct_relationships,model,CF,dataset
0,0.0,0.0,MLP,Clue,sanity-3-non-add
1,0.0,0.0,MLP,Clue,sanity-3-non-add
2,0.0,0.0,MLP,Clue,sanity-3-non-add
3,0.0,0.0,MLP,Clue,sanity-3-non-add
4,0.0,1.0,MLP,Clue,sanity-3-non-add
5,0.0,0.3333333333333333,MLP,Clue,sanity-3-non-add
6,0.3333333333333333,0.3333333333333333,MLP,Clue,sanity-3-non-add
7,0.3333333333333333,0.3333333333333333,MLP,Clue,sanity-3-non-add
8,0.3333333333333333,0.3333333333333333,MLP,Clue,sanity-3-non-add
9,0.3333333333333333,0.3333333333333333,MLP,Clue,sanity-3-non-add
10,0.3333333333333333,0.3333333333333333,MLP,Clue,sanity-3-non-add
