,semantic,correct_relationships,Success_Rate,model,CF,dataset
62,0.0,0.0,,linear0,cchvae,credit
63,0.0,0.0,,linear0,cchvae,credit
64,0.0,0.0,,linear0,cchvae,credit
65,0.0,0.0,,linear0,cchvae,credit
66,0.0,0.0,,linear0,cchvae,credit
67,0.0,0.0,,linear0,cchvae,credit
68,0.0,0.0,,linear0,cchvae,credit
69,0.0,0.0,,linear0,cchvae,credit
70,0.0,0.0,,linear0,cchvae,credit
71,0.0,0.0,,linear0,cchvae,credit
72,0.0,0.0,,linear0,cchvae,credit
73,0.0,0.0,,linear0,cchvae,credit
74,0.0,0.0,,linear0,cchvae,credit
75,0.0,0.0,,linear0,cchvae,credit
76,0.0,0.0,,linear0,cchvae,credit
77,0.0,0.0,,linear0,cchvae,credit
78,0.0,0.0,,linear0,cchvae,credit
79,0.0,0.0,,linear0,cchvae,credit
80,0.0,0.0,,linear0,cchvae,credit
81,0.0,0.0,,linear0,cchvae,credit
82,0.0,0.0,,linear0,cchvae,credit
83,0.0,0.0,,linear0,cchvae,credit
84,0.0,0.0,,linear0,cchvae,credit
85,0.0,0.0,,linear0,cchvae,credit
86,0.0,0.0,,linear0,cchvae,credit
87,0.0,0.0,,linear0,cchvae,credit
88,0.0,0.0,,linear0,cchvae,credit
89,0.0,0.0,,linear0,cchvae,credit
90,0.0,0.0,,linear0,cchvae,credit
91,0.0,0.0,,linear0,cchvae,credit
92,0.0,0.0,,linear0,cchvae,credit
93,0.0,0.0,,linear0,cchvae,credit
94,0.0,0.0,,linear0,cchvae,credit
95,0.0,0.0,,linear0,cchvae,credit
96,0.0,0.0,,linear0,cchvae,credit
97,0.0,0.0,,linear0,cchvae,credit
98,0.0,0.0,,linear0,cchvae,credit
99,0.0,0.0,,linear0,cchvae,credit
100,0.0,0.0,,linear0,cchvae,credit
101,0.0,0.0,,linear0,cchvae,credit
102,0.0,0.0,,linear0,cchvae,credit
103,0.0,0.0,,linear0,cchvae,credit
104,0.0,0.0,,linear0,cchvae,credit
105,0.0,0.0,,linear0,cchvae,credit
106,0.0,0.0,,linear0,cchvae,credit
107,0.0,0.0,,linear0,cchvae,credit
108,0.0,0.0,,linear0,cchvae,credit
109,0.0,0.0,,linear0,cchvae,credit
110,0.0,0.0,,linear0,cchvae,credit
111,0.0,0.0,,linear0,cchvae,credit
112,0.0,0.0,,linear0,cchvae,credit
113,0.0,0.0,,linear0,cchvae,credit
114,0.0,0.0,,linear0,cchvae,credit
115,0.0,0.0,,linear0,cchvae,credit
116,0.0,0.0,,linear0,cchvae,credit
117,0.0,0.0,,linear0,cchvae,credit
118,0.0,0.0,,linear0,cchvae,credit
119,0.0,0.0,,linear0,cchvae,credit
120,0.0,0.0,,linear0,cchvae,credit
121,0.0,0.0,,linear0,cchvae,credit
122,0.0,0.0,,linear0,cchvae,credit
123,0.0,0.0,,linear0,cchvae,credit
124,0.0,0.0,,linear0,cchvae,credit
125,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
126,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
127,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
128,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
129,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
130,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
131,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
132,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
133,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
134,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
135,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
136,1.0,0.8571428571428571,,linear0,cchvae,credit
137,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
138,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
139,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
140,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
141,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
142,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
143,0.8571428571428571,1.0,,linear0,cchvae,credit
144,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
145,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
146,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
147,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
148,0.8571428571428571,1.0,,linear0,cchvae,credit
149,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
150,1.0,0.8571428571428571,,linear0,cchvae,credit
151,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
152,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
153,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
154,1.0,0.8571428571428571,,linear0,cchvae,credit
155,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
156,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
157,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
158,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
159,1.0,0.8571428571428571,,linear0,cchvae,credit
160,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
161,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
162,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
163,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
164,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
165,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
166,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
167,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
168,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
169,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
170,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
171,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
172,0.8571428571428571,1.0,,linear0,cchvae,credit
173,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
174,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
175,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
176,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
177,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
178,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
179,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
180,0.8571428571428571,1.0,,linear0,cchvae,credit
181,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
182,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
183,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
184,1.0,0.8571428571428571,,linear0,cchvae,credit
185,0.8571428571428571,1.0,,linear0,cchvae,credit
186,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
187,1.0,0.8571428571428571,,linear0,cchvae,credit
188,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
189,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
190,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
191,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
192,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
193,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
194,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
195,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
196,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
197,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
198,0.8571428571428571,1.0,,linear0,cchvae,credit
199,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
200,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
201,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
202,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
203,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
204,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
205,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
206,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
207,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
208,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
209,1.0,0.8571428571428571,,linear0,cchvae,credit
210,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
211,0.8571428571428571,1.0,,linear0,cchvae,credit
212,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
213,1.0,0.8571428571428571,,linear0,cchvae,credit
214,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
215,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
216,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
217,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
218,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
219,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
220,1.0,0.8571428571428571,,linear0,cchvae,credit
221,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
222,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
223,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
224,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
225,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
226,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
227,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
228,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
229,1.0,0.8571428571428571,,linear0,cchvae,credit
230,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
231,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
232,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
233,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
234,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
235,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
236,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
237,1.0,0.8571428571428571,,linear0,cchvae,credit
238,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
239,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
240,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
241,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
242,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
243,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
244,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
245,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
246,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
247,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
248,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
249,0.8571428571428571,0.8571428571428571,,linear0,cchvae,credit
