,semantic,correct_relationships,Success_Rate,model,CF,dataset
0,0.0,0.0,1.0,linear0,actionable_recourse,credit
1,0.0,0.0,,linear0,actionable_recourse,credit
2,0.0,0.0,,linear0,actionable_recourse,credit
3,0.0,0.0,,linear0,actionable_recourse,credit
4,0.0,0.0,,linear0,actionable_recourse,credit
5,0.0,0.0,,linear0,actionable_recourse,credit
6,0.0,0.0,,linear0,actionable_recourse,credit
7,0.0,0.0,,linear0,actionable_recourse,credit
8,0.0,0.0,,linear0,actionable_recourse,credit
9,0.0,0.0,,linear0,actionable_recourse,credit
10,0.0,0.0,,linear0,actionable_recourse,credit
11,0.0,0.0,,linear0,actionable_recourse,credit
12,0.0,0.0,,linear0,actionable_recourse,credit
13,0.0,0.0,,linear0,actionable_recourse,credit
14,0.0,0.0,,linear0,actionable_recourse,credit
15,0.0,0.0,,linear0,actionable_recourse,credit
16,0.0,0.0,,linear0,actionable_recourse,credit
17,0.0,0.0,,linear0,actionable_recourse,credit
18,0.0,0.0,,linear0,actionable_recourse,credit
19,0.0,0.0,,linear0,actionable_recourse,credit
20,0.0,0.0,,linear0,actionable_recourse,credit
21,0.0,0.0,,linear0,actionable_recourse,credit
22,0.0,0.0,,linear0,actionable_recourse,credit
23,0.0,0.0,,linear0,actionable_recourse,credit
24,0.0,0.0,,linear0,actionable_recourse,credit
25,0.0,0.0,,linear0,actionable_recourse,credit
26,0.0,0.0,,linear0,actionable_recourse,credit
27,0.0,0.0,,linear0,actionable_recourse,credit
28,0.0,0.0,,linear0,actionable_recourse,credit
29,0.0,0.0,,linear0,actionable_recourse,credit
30,0.0,0.0,,linear0,actionable_recourse,credit
31,0.0,0.0,,linear0,actionable_recourse,credit
32,0.0,0.0,,linear0,actionable_recourse,credit
33,0.0,0.0,,linear0,actionable_recourse,credit
34,0.0,0.0,,linear0,actionable_recourse,credit
35,0.0,0.0,,linear0,actionable_recourse,credit
36,0.0,0.0,,linear0,actionable_recourse,credit
37,0.0,0.0,,linear0,actionable_recourse,credit
38,0.0,0.0,,linear0,actionable_recourse,credit
39,0.0,0.0,,linear0,actionable_recourse,credit
40,0.0,0.0,,linear0,actionable_recourse,credit
41,0.0,0.0,,linear0,actionable_recourse,credit
42,0.0,0.0,,linear0,actionable_recourse,credit
43,0.0,0.0,,linear0,actionable_recourse,credit
44,0.0,0.0,,linear0,actionable_recourse,credit
45,0.0,0.0,,linear0,actionable_recourse,credit
46,0.0,0.8571428571428571,,linear0,actionable_recourse,credit
47,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
48,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
49,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
50,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
51,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
52,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
53,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
54,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
55,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
56,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
57,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
58,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
59,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
60,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
61,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
62,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
63,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
64,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
65,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
66,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
67,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
68,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
69,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
70,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
71,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
72,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
73,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
74,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
75,0.8571428571428571,0.8571428571428571,,linear0,actionable_recourse,credit
