,semantic,correct_relationships,model,CF,dataset
0,0.0,0.0,MLP,Cruds,credit
1,0.0,0.0,MLP,Cruds,credit
2,0.0,0.0,MLP,Cruds,credit
3,0.0,0.0,MLP,Cruds,credit
4,0.0,0.0,MLP,Cruds,credit
5,0.0,0.0,MLP,Cruds,credit
6,0.0,0.0,MLP,Cruds,credit
7,0.0,0.0,MLP,Cruds,credit
8,0.0,0.0,MLP,Cruds,credit
9,0.0,0.0,MLP,Cruds,credit
10,0.0,0.0,MLP,Cruds,credit
11,0.0,0.0,MLP,Cruds,credit
12,0.0,0.0,MLP,Cruds,credit
13,0.0,0.0,MLP,Cruds,credit
14,0.0,0.0,MLP,Cruds,credit
15,0.0,0.0,MLP,Cruds,credit
16,0.0,0.0,MLP,Cruds,credit
17,0.0,0.0,MLP,Cruds,credit
18,0.0,0.0,MLP,Cruds,credit
19,0.0,0.0,MLP,Cruds,credit
20,0.0,0.0,MLP,Cruds,credit
21,0.0,0.0,MLP,Cruds,credit
22,0.0,0.0,MLP,Cruds,credit
23,0.0,0.0,MLP,Cruds,credit
24,0.0,0.0,MLP,Cruds,credit
25,0.0,0.0,MLP,Cruds,credit
26,0.0,0.0,MLP,Cruds,credit
27,0.0,0.0,MLP,Cruds,credit
28,0.0,0.0,MLP,Cruds,credit
29,0.0,0.0,MLP,Cruds,credit
30,0.0,0.0,MLP,Cruds,credit
31,0.0,0.0,MLP,Cruds,credit
32,0.0,0.0,MLP,Cruds,credit
33,0.0,0.0,MLP,Cruds,credit
34,0.0,0.0,MLP,Cruds,credit
35,0.0,0.0,MLP,Cruds,credit
36,0.0,0.0,MLP,Cruds,credit
37,0.0,0.0,MLP,Cruds,credit
38,0.0,0.0,MLP,Cruds,credit
39,0.0,0.0,MLP,Cruds,credit
40,0.0,0.0,MLP,Cruds,credit
41,0.0,0.0,MLP,Cruds,credit
42,0.0,0.0,MLP,Cruds,credit
43,0.0,0.0,MLP,Cruds,credit
44,0.0,0.0,MLP,Cruds,credit
45,0.0,0.0,MLP,Cruds,credit
46,0.0,0.0,MLP,Cruds,credit
47,0.0,0.0,MLP,Cruds,credit
48,0.0,0.0,MLP,Cruds,credit
49,0.0,0.0,MLP,Cruds,credit
50,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
51,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
52,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
53,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
54,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
55,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
56,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
57,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
58,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
59,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
60,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
61,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
62,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
63,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
64,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
65,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
66,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
67,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
68,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
69,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
70,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
71,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
72,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
73,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
74,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
75,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
76,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
77,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
78,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
79,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
80,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
81,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
82,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
83,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
84,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
85,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
86,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
87,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
88,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
89,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
90,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
91,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
92,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
93,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
94,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
95,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
96,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
97,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
98,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
99,0.2857142857142857,0.2857142857142857,MLP,Cruds,credit
