,semantic,correct_relationships,model,CF,dataset
0,0.0,0.0,MLP,Clue,credit
1,0.0,0.0,MLP,Clue,credit
2,0.0,0.0,MLP,Clue,credit
3,0.0,0.0,MLP,Clue,credit
4,0.0,0.0,MLP,Clue,credit
5,0.0,0.0,MLP,Clue,credit
6,0.0,0.0,MLP,Clue,credit
7,0.0,0.0,MLP,Clue,credit
8,0.0,0.0,MLP,Clue,credit
9,0.0,0.0,MLP,Clue,credit
10,0.0,0.0,MLP,Clue,credit
11,0.0,0.0,MLP,Clue,credit
12,0.0,0.0,MLP,Clue,credit
13,0.0,0.0,MLP,Clue,credit
14,0.0,0.0,MLP,Clue,credit
15,0.0,0.0,MLP,Clue,credit
16,0.0,0.0,MLP,Clue,credit
17,0.0,0.0,MLP,Clue,credit
18,0.0,0.0,MLP,Clue,credit
19,0.0,0.0,MLP,Clue,credit
20,0.0,0.2857142857142857,MLP,Clue,credit
21,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
22,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
23,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
24,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
25,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
26,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
27,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
28,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
29,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
30,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
31,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
32,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
33,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
34,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
35,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
36,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
37,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
38,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
39,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
40,0.2857142857142857,0.2857142857142857,MLP,Clue,credit
