,semantic,correct_relationships,Success_Rate,model,CF,dataset
82,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
83,1.0,1.0,,forest0,focus,sanity-3-non-lin
84,0.3333333333333333,0.6666666666666666,,forest0,focus,sanity-3-non-lin
85,1.0,1.0,,forest0,focus,sanity-3-non-lin
86,1.0,1.0,,forest0,focus,sanity-3-non-lin
87,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
88,1.0,1.0,,forest0,focus,sanity-3-non-lin
89,0.3333333333333333,0.6666666666666666,,forest0,focus,sanity-3-non-lin
90,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
91,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
92,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-lin
93,1.0,1.0,,forest0,focus,sanity-3-non-lin
94,1.0,1.0,,forest0,focus,sanity-3-non-lin
95,1.0,1.0,,forest0,focus,sanity-3-non-lin
96,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
97,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-lin
98,1.0,1.0,,forest0,focus,sanity-3-non-lin
99,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-lin
100,1.0,1.0,,forest0,focus,sanity-3-non-lin
101,1.0,1.0,,forest0,focus,sanity-3-non-lin
102,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
103,1.0,1.0,,forest0,focus,sanity-3-non-lin
104,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
105,1.0,1.0,,forest0,focus,sanity-3-non-lin
106,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-lin
107,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-lin
108,1.0,1.0,,forest0,focus,sanity-3-non-lin
109,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
110,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
111,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
112,1.0,1.0,,forest0,focus,sanity-3-non-lin
113,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
114,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
115,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-lin
116,1.0,1.0,,forest0,focus,sanity-3-non-lin
117,1.0,1.0,,forest0,focus,sanity-3-non-lin
118,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-lin
119,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-lin
120,0.6666666666666666,0.6666666666666666,,forest0,focus,sanity-3-non-lin
121,1.0,1.0,,forest0,focus,sanity-3-non-lin
122,1.0,1.0,,forest0,focus,sanity-3-non-lin
123,1.0,0.6666666666666666,,forest0,focus,sanity-3-non-lin
124,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
125,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
126,1.0,1.0,,forest0,focus,sanity-3-non-lin
127,1.0,1.0,,forest0,focus,sanity-3-non-lin
128,1.0,1.0,,forest0,focus,sanity-3-non-lin
129,0.6666666666666666,1.0,,forest0,focus,sanity-3-non-lin
130,0.3333333333333333,0.6666666666666666,,forest0,focus,sanity-3-non-lin
